"","Indiv","Sire","Dam","Sex","Breed","Born","I","Offspring"
"4706","animal8178","animal3570","animal6157","female","Angler",2015,7.5,TRUE
"4707","animal8179","animal3729","animal6157","female","Angler",2015,6.5,TRUE
"4708","animal8181","animal3486","animal6157","female","Angler",2015,7,TRUE
"4709","animal8182","animal3349","animal6154","male","Angler",2015,10,TRUE
"4710","animal8183","animal3909","animal6156","female","Angler",2015,7.5,TRUE
"4711","animal8186","animal6153","animal4745","male","Angler",2015,2.5,FALSE
"4712","animal8188","animal3948","animal6154","female","Angler",2015,4.5,TRUE
"4713","animal8189","animal3905","animal6157","female","Angler",2015,7.5,TRUE
"4714","animal8191","animal3930","animal6157","male","Angler",2015,6,TRUE
"4715","animal8193","animal3709","animal6155","female","Angler",2015,8,TRUE
"4716","animal8197","animal6158","animal4736","female","Angler",2015,2.5,TRUE
"4717","animal8198","animal6158","animal5327","female","Angler",2015,3,TRUE
"4718","animal8199","animal6153","animal4733","female","Angler",2015,4.5,TRUE
"4719","animal8200","animal4223","animal6155","female","Angler",2015,6,TRUE
"4720","animal8202","animal3702","animal6157","female","Angler",2015,8,TRUE
"4721","animal8203","animal6153","animal3714","female","Angler",2015,8.5,TRUE
"4722","animal8204","animal3715","animal6154","female","Angler",2015,7.5,TRUE
"4723","animal8210","animal5326","animal6156","female","Angler",2015,3.5,TRUE
"4724","animal8211","animal6153","animal4738","female","Angler",2015,3,TRUE
"4725","animal8212","animal3692","animal6155","female","Angler",2015,8.5,TRUE
"4726","animal8213","animal3456","animal6156","female","Angler",2016,10.5,TRUE
"4727","animal8220","animal5350","animal6201","male","Angler",2016,1,FALSE
"4728","animal8221","animal5350","animal6162","male","Angler",2016,1,FALSE
"4729","animal8226","animal3597","animal6249","female","Angler",2016,0.5,TRUE
"4730","animal8229","animal4783","animal6170","female","Angler",2016,1,FALSE
"4731","animal8230","animal4291","animal6243","female","Angler",2016,1,FALSE
"4732","animal8234","animal5365","animal6231","male","Angler",2016,1,FALSE
"4733","animal8235","animal5365","animal6234","female","Angler",2016,1,TRUE
"4734","animal8236","animal5365","animal6197","male","Angler",2016,1,TRUE
"4735","animal8238","animal5378","animal6226","female","Angler",2016,1,TRUE
"4736","animal8245","animal6183","animal5463","male","Angler",2016,1,FALSE
"4737","animal8246","animal6183","animal6234","male","Angler",2016,1,FALSE
"4738","animal8249","animal6183","animal4815","male","Angler",2016,1,FALSE
"4739","animal8253","animal6183","animal5424","female","Angler",2016,1,TRUE
"4740","animal8264","animal6183","animal3632","female","Angler",2016,1,FALSE
"4741","animal8275","animal6183","animal4345","female","Angler",2016,1,TRUE
"4742","animal8276","animal6183","animal4390","female","Angler",2016,0.5,FALSE
"4743","animal8288","animal5406","animal6174","male","Angler",2016,1,FALSE
"4744","animal8291","animal4866","animal6215","male","Angler",2016,1,FALSE
"4745","animal8292","animal4866","animal6178","male","Angler",2016,1,TRUE
"4746","animal8293","animal4866","animal6243","male","Angler",2016,1,TRUE
"4747","animal8304","animal4089","animal6193","female","Angler",2017,2,TRUE
"4748","animal8309","animal3814","animal6173","male","Angler",2017,2,FALSE
"4749","animal8339","animal6252","animal3638","female","Angler",2017,1.5,TRUE
"4750","animal8347","animal6252","animal4772","male","Angler",2017,1.5,FALSE
"4751","animal8352","animal5340","animal6201","male","Angler",2017,2,FALSE
"4752","animal8366","animal4783","animal6228","male","Angler",2017,2,FALSE
"4753","animal8367","animal4783","animal6226","female","Angler",2017,2,TRUE
"4754","animal8369","animal4291","animal6179","male","Angler",2017,2,FALSE
"4755","animal8371","animal4291","animal6243","female","Angler",2017,2,TRUE
"4756","animal8374","animal5365","animal6163","female","Angler",2017,2,TRUE
"4757","animal8375","animal5365","animal6217","female","Angler",2017,2,TRUE
"4758","animal8380","animal5378","animal6193","female","Angler",2017,2,TRUE
"4759","animal8381","animal5378","animal6226","male","Angler",2017,2,FALSE
"4760","animal8382","animal5378","animal6249","female","Angler",2017,1.5,FALSE
"4761","animal8387","animal4001","animal6242","female","Angler",2017,2,TRUE
"4762","animal8397","animal6183","animal4352","male","Angler",2017,2,TRUE
"4763","animal8398","animal6183","animal4361","female","Angler",2017,2,TRUE
"4764","animal8401","animal6183","animal5487","female","Angler",2017,1.5,TRUE
"4765","animal8404","animal6183","animal4316","female","Angler",2017,2,TRUE
"4766","animal8409","animal6183","animal5337","female","Angler",2017,2,FALSE
"4767","animal8410","animal6183","animal4388","female","Angler",2017,1.5,FALSE
"4768","animal8412","animal6183","animal1368","male","Angler",2017,1.5,TRUE
"4769","animal8417","animal6183","animal5481","male","Angler",2017,1.5,TRUE
"4770","animal8420","animal6183","animal5414","male","Angler",2017,2,FALSE
"4771","animal8424","animal6183","animal3753","male","Angler",2017,2,FALSE
"4772","animal8430","animal5406","animal6162","female","Angler",2017,2,FALSE
"4773","animal8432","animal5406","animal6242","female","Angler",2017,2,FALSE
"4774","animal8437","animal5418","animal6229","male","Angler",2017,2,FALSE
"4775","animal8448","animal4089","animal6215","female","Angler",2018,3,TRUE
"4776","animal8454","animal4089","animal6224","female","Angler",2018,3,TRUE
"4777","animal8455","animal4089","animal6232","male","Angler",2018,3,FALSE
"4778","animal8457","animal3814","animal6170","female","Angler",2018,3,FALSE
"4779","animal8459","animal3636","animal6220","female","Angler",2018,3,TRUE
"4780","animal8478","animal6252","animal4835","male","Angler",2018,2.5,FALSE
"4781","animal8506","animal4783","animal6224","male","Angler",2018,3,FALSE
"4782","animal8510","animal4291","animal6209","female","Angler",2018,3,TRUE
"4783","animal8516","animal5365","animal6236","male","Angler",2018,3,FALSE
"4784","animal8519","animal5365","animal6232","female","Angler",2018,3,TRUE
"4785","animal8520","animal5378","animal6162","female","Angler",2018,3,FALSE
"4786","animal8521","animal5378","animal6202","female","Angler",2018,3,TRUE
"4787","animal8523","animal4001","animal6168","male","Angler",2018,3,FALSE
"4788","animal8532","animal6183","animal4042","female","Angler",2018,3,TRUE
"4789","animal8536","animal6183","animal4875","female","Angler",2018,3,TRUE
"4790","animal8538","animal6183","animal4305","female","Angler",2018,3,TRUE
"4791","animal8542","animal6183","animal3612","male","Angler",2018,3,TRUE
"4792","animal8544","animal6183","animal5386","male","Angler",2018,3,FALSE
"4793","animal8545","animal6183","animal4840","female","Angler",2018,3,FALSE
"4794","animal8547","animal6183","animal4067","male","Angler",2018,3,FALSE
"4795","animal8553","animal6183","animal5433","male","Angler",2018,3,TRUE
"4796","animal8554","animal6183","animal4090","male","Angler",2018,3,TRUE
"4797","animal8555","animal6183","animal5485","female","Angler",2018,2.5,TRUE
"4798","animal8558","animal6183","animal5337","female","Angler",2018,3,FALSE
"4799","animal8559","animal6183","animal5430","male","Angler",2018,3,FALSE
"4800","animal8562","animal6183","animal5447","male","Angler",2018,3,FALSE
"4801","animal8570","animal5406","animal6163","male","Angler",2019,4,FALSE
"4802","animal8575","animal4866","animal6224","female","Angler",2019,4,FALSE
"4803","animal8577","animal4866","animal6162","female","Angler",2019,4,FALSE
"4804","animal8584","animal5458","animal6231","male","Angler",2019,4,FALSE
"4805","animal8606","animal6252","animal3622","female","Angler",2019,3.5,TRUE
"4806","animal8619","animal6252","animal3762","female","Angler",2019,3.5,TRUE
"4807","animal8632","animal5340","animal6249","female","Angler",2019,3.5,FALSE
"4808","animal8637","animal5350","animal6236","female","Angler",2019,4,TRUE
"4809","animal8642","animal4291","animal6209","female","Angler",2019,4,FALSE
"4810","animal8644","animal4291","animal6243","female","Angler",2019,4,TRUE
"4811","animal8645","animal5365","animal6162","female","Angler",2019,4,FALSE
"4812","animal8646","animal5365","animal6178","female","Angler",2019,4,TRUE
"4813","animal8647","animal5365","animal6180","male","Angler",2019,4,FALSE
"4814","animal8649","animal5365","animal6170","female","Angler",2019,4,TRUE
"4815","animal8650","animal5365","animal6169","male","Angler",2019,4,FALSE
"4816","animal8654","animal5378","animal6219","female","Angler",2019,4,TRUE
"4817","animal8656","animal5378","animal6243","male","Angler",2019,4,FALSE
"4818","animal8659","animal4001","animal6226","female","Angler",2019,4,FALSE
"4819","animal8667","animal6183","animal5362","male","Angler",2019,4,FALSE
"4820","animal8669","animal6183","animal5370","male","Angler",2019,4,TRUE
"4821","animal8671","animal6183","animal5384","male","Angler",2019,4,TRUE
"4822","animal8705","animal5406","animal6173","female","Angler",2020,5,TRUE
"4823","animal8706","animal5406","animal6161","female","Angler",2020,5,FALSE
"4824","animal8713","animal5418","animal6178","male","Angler",2020,5,TRUE
"4825","animal8715","animal5418","animal6170","male","Angler",2020,5,FALSE
"4826","animal8737","animal6252","animal5337","female","Angler",2020,4.5,FALSE
"4827","animal8771","animal5340","animal6197","male","Angler",2020,5,FALSE
"4828","animal8774","animal3490","animal6228","female","Angler",2020,5,TRUE
"4829","animal8778","animal5350","animal6249","female","Angler",2020,4.5,TRUE
"4830","animal8779","animal5350","animal6162","male","Angler",2020,5,FALSE
"4831","animal8788","animal4291","animal6168","female","Angler",2020,5,TRUE
"4832","animal8790","animal4291","animal6236","female","Angler",2020,5,TRUE
"4833","animal8794","animal5365","animal6226","male","Angler",2020,5,FALSE
"4834","animal8797","animal5378","animal6214","male","Angler",2020,5,FALSE
"4835","animal8798","animal5378","animal6214","male","Angler",2020,5,TRUE
"4836","animal8808","animal6183","animal5478","female","Angler",2021,5.5,TRUE
"4837","animal8811","animal6183","animal4931","female","Angler",2021,6,FALSE
"4838","animal8818","animal6183","animal5478","female","Angler",2021,5.5,FALSE
"4839","animal8819","animal6183","animal4301","female","Angler",2021,6,TRUE
"4840","animal8821","animal6183","animal4758","female","Angler",2021,6,TRUE
"4841","animal8825","animal6183","animal4275","male","Angler",2021,6,FALSE
"4842","animal8826","animal6183","animal4333","male","Angler",2021,6,FALSE
"4843","animal8827","animal6183","animal4814","female","Angler",2021,6,TRUE
"4844","animal8828","animal6183","animal4377","female","Angler",2021,6,TRUE
"4845","animal8829","animal6183","animal4789","female","Angler",2021,6,FALSE
"4846","animal8834","animal6183","animal6178","male","Angler",2021,6,TRUE
"4847","animal8835","animal6183","animal6215","female","Angler",2021,6,TRUE
"4848","animal8839","animal6183","animal4070","female","Angler",2021,6,TRUE
"4849","animal8842","animal6183","animal5451","female","Angler",2021,6,TRUE
"4850","animal8848","animal5406","animal6228","female","Angler",2021,6,FALSE
"4851","animal8849","animal5406","animal6200","male","Angler",2021,6,FALSE
"4852","animal8852","animal4866","animal6179","male","Angler",2021,6,FALSE
"4853","animal8854","animal4866","animal6217","female","Angler",2021,6,TRUE
"4854","animal8855","animal5418","animal6170","female","Angler",2021,6,TRUE
"4855","animal8856","animal5418","animal6168","female","Angler",2021,6,TRUE
"4856","animal8900","animal6252","animal4348","female","Angler",2021,5.5,TRUE
"4857","animal8937","animal6263","animal6550","female","Angler",2021,4.5,FALSE
"4858","animal8944","animal6275","animal6434","male","Angler",2021,5,FALSE
"4859","animal8983","animal5517","animal6351","male","Angler",2021,5,FALSE
"4860","animal9005","animal5542","animal6381","male","Angler",2022,6,FALSE
"4861","animal9018","animal4420","animal6344","male","Angler",2022,6,FALSE
"4862","animal9022","animal4420","animal6339","female","Angler",2022,6,FALSE
"4863","animal9026","animal6432","animal6368","female","Angler",2022,6,FALSE
"4864","animal9036","animal6432","animal6587","male","Angler",2022,5.5,FALSE
"4865","animal9044","animal6432","animal6489","male","Angler",2022,6,FALSE
"4866","animal9068","animal6449","animal6368","male","Angler",2022,6,FALSE
"4867","animal9069","animal6449","animal6276","female","Angler",2022,6,FALSE
"4868","animal9073","animal6455","animal6502","female","Angler",2022,6,FALSE
"4869","animal9090","animal6455","animal6358","male","Angler",2022,6,FALSE
"4870","animal9110","animal6526","animal6480","female","Angler",2022,6,FALSE
"4871","animal9119","animal6526","animal4983","male","Angler",2022,6,FALSE
"4872","animal9123","animal6526","animal6484","male","Angler",2022,6,FALSE
"4873","animal9128","animal6526","animal6566","male","Angler",2022,5.5,FALSE
"4874","animal9227","animal6728","animal6808","female","Angler",2023,6,FALSE
"4875","animal9281","animal6795","animal5652","male","Angler",2023,6,FALSE
"4876","animal9297","animal6795","animal6640","male","Angler",2023,6,FALSE
"4877","animal9303","animal6797","animal6824","female","Angler",2023,6,FALSE
"4878","animal9308","animal6797","animal5720","male","Angler",2023,5.5,FALSE
"4879","animal9318","animal6797","animal6750","female","Angler",2023,6,FALSE
"4880","animal9329","animal6799","animal6858","female","Angler",2023,5.5,FALSE
"4881","animal9349","animal6799","animal6918","male","Angler",2023,5.5,FALSE
"4882","animal9350","animal6799","animal5053","male","Angler",2023,6,FALSE
"4883","animal9354","animal6799","animal4142","male","Angler",2023,5.5,FALSE
"4884","animal9367","animal6810","animal6667","male","Angler",2023,6,FALSE
"4885","animal9391","animal5681","animal6627","female","Angler",2023,6,FALSE
"4886","animal9398","animal5681","animal6690","male","Angler",2023,6,FALSE
"4887","animal9446","animal5732","animal7010","male","Angler",2023,5,FALSE
"4888","animal9448","animal5732","animal6976","female","Angler",2023,5,FALSE
"4889","animal9486","animal5771","animal6970","female","Angler",2023,5,FALSE
"4890","animal9527","animal7081","animal7128","female","Angler",2024,5.5,FALSE
"4891","animal9531","animal7081","animal7069","female","Angler",2024,6,FALSE
"4892","animal9534","animal7081","animal7149","male","Angler",2024,5.5,FALSE
"4893","animal9537","animal7081","animal7098","male","Angler",2024,6,FALSE
"4894","animal9600","animal7140","animal4577","female","Angler",2024,5,FALSE
"4895","animal9601","animal7140","animal3848","male","Angler",2024,5.5,FALSE
"4896","animal9617","animal7140","animal4153","female","Angler",2024,5.5,FALSE
"4897","animal9639","animal7158","animal7112","male","Angler",2024,5.5,FALSE
"4898","animal9659","animal7165","animal7127","male","Angler",2024,5,FALSE
"4899","animal9730","animal5865","animal7525","male","Angler",2025,5.5,FALSE
"4900","animal9739","animal7287","animal7451","female","Angler",2025,5.5,FALSE
"4901","animal9742","animal7287","animal7397","female","Angler",2025,6,FALSE
"4902","animal9763","animal7293","animal7565","female","Angler",2025,5.5,FALSE
"4903","animal9789","animal7311","animal5873","female","Angler",2025,6,FALSE
